,Username,Rating,Posted At,Product Categories,Review Text,Shop's response,Likes,Page,Class,Probability
39,h*****9,5,2022-11-28 23:55,,"Công dụng: để chống muỗi
Mùi hương: dịu nhẹ
Chống muỗi phần nào thôi chứ vẫn bị muỗi đốt","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé.
",0,7,0,5.243903e-07
40,meiz9x,5,2022-05-06 16:53,,"Công dụng: Chống muỗi đốt
Phù hợp với loại da: bé từ 6 tháng
Thật sự thì Hương Khuynh Diệp này nó hông có mùi gì hay sao nhỉ? Mình ngửi hông thấy mùi, vì thấy dùng cho bé 6m tuổi nên mua chứ hông biết có hiệu quả như loại có mùi khác hông.",,0,7,1,1.0
41,heobeo.290192,5,2021-10-25 10:04,,"Giao hàng nhanh. Đóng gói cẩn thận, chưa dùng chưa rõ chất lượng. Hình ảnh mang tính chất nhận xu",,0,7,0,4.7059416e-08
42,heobeo.290192,5,2021-10-25 10:05,,"Giao hàng nhanh. Đóng gói cẩn thận, chưa dùng chưa rõ chất lượng. Hình ảnh mang tính chất nhận xu",,0,8,0,4.7059416e-08
43,anh_dao3007,5,2022-11-19 23:22,,Sản phẩm ok. Hình ảnh và video chỉ mang tính chất nhận xu thôi,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,8,0,1.5710872e-05
44,mai_phung050120,5,2022-12-20 06:36,,"Công dụng: xua muỗi
Mùi hương: khuyh diệp nhẹ
Đã mua nhiều lần, sử dụng hiệu quả ship hàng khá nhanh. Tks shop. Hình chưa kịp chụp xin phép post vs tính chất nhận xu","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,8,0,5.400163e-06
45,h*****4,5,2022-11-15 16:18,,"Mùi hương: nhẹ, hơi khó chịu
Giao hàng nhanh, đóng gói cẩn thận. Kem thấm nhanh và k bị bết dính, hiệu quả khá tốt, nhưng mùi hơi hắc.","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,8,1,0.9999622
46,nhungtuyet2303,5,2022-05-11 12:25,,"Công dụng: Chống muỗi
Sử dụng loại chống muỗi của hãng này nhiều lần rồi, nay thấy hãng ra sản phẩm dùng cho bé nhỏ nên mua dùng thử",,0,8,0,2.4675533e-06
47,lan233hcm,5,2022-04-05 15:35,,Mới mua hôm qua là hôm nay giao rồi gói hàng đẹp chưa xài chưa biết chất lượng sẽ quay lại đánh giá sau cảm ơn shop cho năm sao,,0,8,0,2.5268884e-07
48,n*****i,5,2022-04-18 17:39,,"Công dụng: Chống muỗi
Thành phần: khuynh diệp
Phù hợp với loại da: cho bé từ 6 tháng trở lên
Kem này an toàn cho baby nè",,0,9,1,0.96040976
49,truonggiang1207,5,2022-11-03 15:21,,"Công dụng: đuổi muỗi
Ok, giao hàng nhanh, đóng gói sp kỹ càng, giao hàng đầy đủ. Sẽ ủng hộ thêm 👍👍👍👍","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,9,1,0.99999917
50,b*****a,5,2022-11-24 13:19,,"Sản phẩm ok, đúng với mô tả, sẽ ủng hộ lần sau
Hình ảnh video mang tch nhận xu","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,9,1,0.9999976
51,micapear,5,2022-05-16 15:09,,"Công dụng: chống muỗi
Thành phần: picaridin 10%
Phù hợp với loại da: mọi loại da, dạng kem, hương khuynh diệp",,0,9,1,0.7689628
52,t*****g,5,2022-11-26 22:38,,"Con mình bị muỗi chích là ngứa ngáy suốt đêm, bắt mẹ gãi cả đêm quá mệt. Mua loại này xài chắc hơn chục chai rồi. Xài ok đỡ muỗi chích thôi chứ cũng ko hoàn toàn 100%. Hình ảnh chỉ mang tính chất nhận xu.","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,9,0,4.7673623e-07
53,nguyenthanhhanghang08_11.,5,2022-05-16 11:21,,"Công dụng: XUa muoi cho be
Thành phần: picaridin
Phù hợp với loại da: cho be tu 6 thang tuoi
Chua dung nen chua biet có hieu qua ko neu hieu qua se ung ho shop dai",,0,9,0,0.37490836
54,minhphuong_93,5,2022-11-15 00:32,,"Dạng kem nên chắc cũng ổn thôi, mùi nhẹ dịu ko tới nỗi. Tiện thể mình chuyên gom hàng QCCC cho các bé nhé","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,10,0,0.0007816219
55,p*****6,5,2021-11-24 22:03,,"Sản phẩm tốt, hạn sử dụng xa, đã mua cho bé một lần rồi, giờ mua tiếp.",,0,10,0,4.1972057e-06
56,lehuynhphuongduyen,5,2021-11-16 09:06,,"Hàng tốt, chất lượng tuyệt vời, chống muỗi hiệu quả, đã mua lần thứ 2",,0,10,0,1.0915794e-07
57,vungoc.1310,5,2022-11-05 13:47,,"Xài khá ok, mình xài cho bé đỡ bị muỗi chích hẳn, nhưng chỉ muỗi thôi, còn như côn trùng khác vấn cắn bt nha. Nên mua nha","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,10,0,0.26580006
58,hong_may97,5,2022-03-26 13:14,,"Sản phẩm chống muỗi tốt, mình đã mua lại rất nhiều lần, mùi khá dễ chịu",,0,10,0,4.0924974e-06
59,phuxinhdep,5,2022-11-30 13:45,,"Công dụng: đuổi muỗi
Mùi hương: dễ chịu
Chưa dùng thử nên chưa biết có chống muỗi dc ko. Hi vọng sẽ tốt","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,10,0,4.3293426e-08
60,punn0909,5,2021-10-17 10:21,,"Sản phẩm rất xinh đẹp tuyệt vời, tôi không thể trông đợi gì hơn. Cảm ơn nhà cung cấp, nhà sản xuất, cảm ơn người bán hàng, cảm ơn sàn thương mại điện tử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thế này.",,0,11,1,1.0
61,q*****7,5,2022-08-17 21:13,,"Bé nhà mình hay bị muỗi đốt nên mua về dùng thử, chưa biết chất lượng thế nào, nếu ổn m sẽ mua lại","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,11,0,6.633411e-05
62,minanguyenlp,5,2022-11-13 23:03,,Giao đúng sản phẩm gói hàng cẩn thận chất lượng sản phẩm đảm bảo✨✨✨✨,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,11,0,0.00015745143
63,doannguyenthuylinh26042000,5,2022-07-04 16:43,,"Đây là một lễ nhằm chính thức hóa quan hệ hôn nhân của hai gia đình. Theo số liệu xã hội học, tần suất thực hiện lễ chạm ngõ ở xã hội ta hiện nay đang có xu hướng tăng. Như thế, đây là nhu cầu xã hội chứ không phải hành vi hướng cổ có tính chất chơi trội của một nhóm xã hội nào.
Tuy nhiên, do chưa c","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,11,0,0.020665951
64,lucy_spring,5,2022-08-09 09:44,,"Công dụng: chống muỗi tốt
Mùi hương: chanh , xả nhẹ
Mình sd sp này cho bé nhà khá lâu rồi , ok lắm nha , chống muỗi  đc tầm 6-8 tiếng , 👍👍","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé",1,11,0,0.05028039
65,linhhau19,5,2022-11-26 19:05,,"Giao hàng nhanh cực,,dc tặng gương siu cưng
Bị mua nhầm chai xịt cho bé 4t 😰
Nhưng k sao xài tuýp trước vậy","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,11,0,3.6602547e-08
66,n*****.,5,2022-08-11 16:49,,"Công dụng: xUa muỗi
Mùi hương: khuynh diệp
Xua muỗi khá ok mua lần 2 r nên quất luôn 2 lọ","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,12,0,4.3139218e-05
67,yuhika,5,2022-10-30 10:11,,"Công dụng: chống muỗi
Mùi hương: ko có mùi mấy
Trong các loại chống muỗi cho bé thì mình thấy đây là loại chống muỗi tốt nhất, cứ ngày bôi 3 -4 lần là ko bị đốt , dùng hết sẽ mua tiếp","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,12,0,0.6056065
68,k*****l,5,2022-04-13 01:45,,"Thành phần: ok
Phù hợp với loại da: ok
Công dụng: đuổi muỗi
Mình đã mua nhiều đồ của shop này chất lượng ok nhé shop trả lời nhanh giao hàng nhanh
Hình ảnh và video chỉ mang tính chất nhận xu nhé",,0,12,0,2.8360206e-05
69,t*****o,5,2022-07-24 15:28,,"Kem mát, muồi khuynh diệp đẽ chịu, bôi lên da bé ko bị rích, khá ok.","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn ở đơn hàng tiếp theo nhé.",0,12,0,0.00017879186
70,shophuyentuan,5,2022-08-27 16:09,,Sản phẩm ok hiểu quả mình đã mua nhiều lần để bán lại được tặng quà nói chung ok nha,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,12,0,0.11611358
71,t*****2,5,2022-03-25 11:33,,"Giao hàng nhanh, gói hàng cẩn thận, giao đúng sản phẩm, sẽ ủng hộ shop tiêp",,0,12,1,0.99999905
72,t*****2,5,2022-03-25 11:34,,"Giao hàng nhanh, gói hàng cẩn thận, giao đúng sản phẩm, sẽ ủng hộ shop tiêp",,0,13,1,0.99999905
